0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,Label
0.27,0.108645,0.139253,0.155059,0.377358,0.564909,0.122995,0.0,0.000187,5e-06,0.0,0.025271,0.0,0.030312,0.007845,0.025625,0.0,0.0,0.002378,0.009975,0.005731,0.043559,0.0,0.07113,0.0,0.068376,0.0,0.01821,0.0,0.0,0.042799,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.29,0.140351,0.147415,0.157424,0.377358,0.567201,0.123012,0.0,9.3e-05,0.0,0.0,0.009025,0.0,0.041851,0.004294,0.030392,0.0,0.0,0.002424,0.011182,0.006177,0.053984,0.0,0.069038,0.2,0.066239,0.0,0.020094,0.0,0.0,0.052847,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.28,0.131473,0.147415,0.157424,0.377358,0.569544,0.123078,0.0,0.0,0.0,0.0,0.00722,0.0,0.022703,0.002642,0.019355,0.0,0.0,0.002401,0.010356,0.0058,0.043931,0.071429,0.064854,0.0,0.064103,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.121116,0.144695,0.156373,0.377358,0.571905,0.123127,0.0,9.3e-05,5.7e-05,0.0,0.01083,0.0,0.042444,0.003799,0.034849,0.0,0.0,0.00237,0.009721,0.005731,0.043559,0.0,0.069038,0.0,0.066239,0.0,0.01821,0.0,0.0,0.042799,0.0,0.0,0.034722,0.0,0.0,0.0,0.0,0
0.28,0.119425,0.145684,0.156636,0.377358,0.575133,0.123259,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.024169,0.004129,0.021391,0.0,0.0,0.026094,0.010865,0.029376,0.056217,0.0,0.069038,0.0,0.068376,0.0,0.028414,0.0,0.0,0.055452,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.27,0.101247,0.139006,0.154008,0.377358,0.577477,0.123275,0.0,0.000373,4.1e-05,0.0,0.009025,0.0,0.075345,0.006193,0.064062,0.0,0.0,0.002398,0.009912,0.0058,0.043931,0.071429,0.069038,0.0,0.066239,0.0,0.018367,0.0,0.0,0.043543,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.27,0.099979,0.134801,0.151905,0.377358,0.579369,0.123259,0.0,0.0,2.6e-05,0.0,0.00361,0.0,0.028535,0.002849,0.023477,0.0,0.0,0.013941,0.010738,0.017296,0.053984,0.0,0.075314,0.0,0.074786,0.0,0.03752,0.0,0.0,0.053219,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.27,0.135067,0.142963,0.154271,0.377358,0.581972,0.123324,0.0,0.00028,5.2e-05,0.0,0.009025,0.0,0.0576,0.007019,0.048071,0.0,0.0,0.009626,0.009912,0.012972,0.047655,0.0,0.077406,0.0,0.07265,0.0,0.02135,0.0,0.0,0.046892,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.27,0.133798,0.142963,0.154008,0.377358,0.583951,0.123407,0.0,0.0,5e-06,0.0,0.018051,0.0,0.033369,0.002849,0.02781,0.0,0.0,0.002347,0.009276,0.005628,0.042442,0.071429,0.075314,0.0,0.074786,0.0,0.017739,0.0,0.0,0.041682,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.26,0.130628,0.144695,0.154534,0.377358,0.586034,0.123472,0.0,0.0,5e-06,0.0,0.009025,0.0,0.024574,0.003427,0.020758,0.0,0.0,0.002364,0.009594,0.005697,0.043187,0.0,0.079498,0.2,0.074786,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.097222,0.0,0.0,0.0,0.0,0
0.26,0.101458,0.134801,0.150591,0.377358,0.589297,0.123522,0.0,0.00028,3.1e-05,0.0,0.009025,0.0,0.065147,0.006028,0.057755,0.0,0.0,0.032018,0.010484,0.035279,0.055101,0.071429,0.075314,0.0,0.074786,0.0,0.030141,0.0,0.0,0.054336,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.29,0.135701,0.14049,0.151905,0.377358,0.522452,0.122502,0.0,0.00028,0.0,0.0,0.009025,0.0,0.029782,0.012717,0.018561,0.0,0.0,0.002415,0.011119,0.006177,0.053984,0.071429,0.075314,0.2,0.07265,0.0,0.020408,0.0,0.0,0.053591,0.0,0.25,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.132953,0.14321,0.152957,0.377358,0.454618,0.121466,0.0,9.3e-05,5e-06,0.0,0.00722,0.0,0.030375,0.003509,0.02375,0.0,0.0,0.002358,0.01042,0.005731,0.043931,0.035714,0.077406,0.0,0.076923,0.0,0.017896,0.0,0.0,0.042799,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0
0.27,0.141408,0.148652,0.154796,0.377358,0.457152,0.121416,0.0,0.0,6.7e-05,8e-06,0.009025,0.0,0.031903,0.003097,0.028108,0.0,0.0,0.011785,0.010356,0.015134,0.049144,0.071429,0.077406,0.0,0.074786,0.0,0.022292,0.0,0.0,0.048381,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.26,0.1171,0.143705,0.152957,0.377358,0.459426,0.121416,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.049086,0.004418,0.039778,0.0,0.0,0.002333,0.00934,0.005628,0.042815,0.0,0.079498,0.0,0.076923,0.0,0.017739,0.0,0.0,0.042054,0.0,0.25,0.097222,0.0,0.0,0.0,0.0,0
0.27,0.136969,0.149641,0.155059,0.377358,0.461474,0.121499,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.041009,0.00384,0.03475,0.0,0.0,0.00239,0.009785,0.005765,0.043559,0.071429,0.073222,0.0,0.070513,0.0,0.01821,0.0,0.0,0.043171,0.0,0.25,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.109279,0.141974,0.152431,0.377358,0.464182,0.121499,0.0,9.3e-05,5.7e-05,8e-06,0.016245,0.0,0.038015,0.004294,0.033384,0.0,0.0,0.014804,0.010293,0.018086,0.049144,0.071429,0.073222,0.0,0.07265,0.0,0.023234,0.0,0.0,0.048381,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.28,0.124498,0.143953,0.152957,0.377358,0.466404,0.121433,0.0,9.3e-05,7.7e-05,8e-06,0.01083,0.0,0.041882,0.002684,0.033471,0.0,0.0,0.002415,0.010039,0.005834,0.044676,0.071429,0.075314,0.0,0.070513,0.0,0.018367,0.0,0.0,0.043543,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.3,0.151131,0.154588,0.156899,0.377358,0.545833,0.193819,0.0,0.00028,0.0,0.0,0.037906,0.0,0.028067,0.011685,0.023278,0.0,0.0,0.037597,0.014042,0.040873,0.091214,0.0,0.079498,0.2,0.076923,0.0,0.055102,0.0,0.0,0.090435,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0
0.27,0.124498,0.150631,0.155848,0.377358,0.624898,0.266221,0.0,0.000187,9.3e-05,8e-06,0.00722,0.0,0.082923,0.004005,0.071561,0.0,0.0,0.013332,0.010166,0.01661,0.050261,0.107143,0.075314,0.2,0.070513,0.0,0.0281,0.0,0.0,0.04987,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.27,0.12788,0.151125,0.156373,0.377358,0.630418,0.270037,0.0,9.3e-05,2.6e-05,0.0,0.012635,0.0,0.029907,0.004418,0.025004,0.0,0.0,0.002441,0.012008,0.006246,0.049144,0.0,0.161088,0.2,0.160256,0.0,0.020722,0.0,0.0,0.049125,0.0,0.0,0.020833,0.0,0.0,0.0,0.0,0
0.31,0.14014,0.153846,0.157424,0.377358,0.637517,0.27461,0.0,9.3e-05,0.000108,2.4e-05,0.016245,0.0,0.030999,0.003592,0.024222,0.0,0.0,0.002563,0.015884,0.007104,0.06478,0.071429,0.156904,0.2,0.151709,0.0,0.024176,0.0,0.0,0.064012,0.0,0.25,0.097222,0.0,0.0,0.0,0.0,0
0.37,0.171845,0.166708,0.162418,0.377358,0.640503,0.27535,0.0,9.3e-05,5e-06,0.0,0.019856,0.0,0.041571,0.003427,0.030554,0.0,0.0,0.002221,0.010039,0.005388,0.04207,0.071429,0.150628,0.0,0.149573,0.0,0.016954,0.0,0.0,0.040938,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.27,0.147326,0.163987,0.162155,0.377358,0.642829,0.275465,0.0,0.0,3.1e-05,0.0,0.009025,0.0,0.027755,0.003014,0.023254,0.0,0.0,0.002398,0.009848,0.0058,0.045048,0.0,0.150628,0.0,0.147436,0.0,0.018367,0.0,0.0,0.044287,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.26,0.1264,0.158051,0.160841,0.377358,0.645484,0.27581,0.0,9.3e-05,1.5e-05,0.0,0.005415,0.0,0.039824,0.003509,0.033347,0.0,0.0,0.002409,0.009912,0.005834,0.045421,0.0,0.15272,0.0,0.149573,0.0,0.018681,0.0,0.0,0.045032,0.0,0.25,0.104167,0.0,0.0,0.0,0.0,0
0.27,0.125766,0.156072,0.160315,0.377358,0.647984,0.275991,0.0,9.3e-05,1.5e-05,0.0,0.00722,0.0,0.040261,0.004088,0.034502,0.0,0.0,0.002375,0.009912,0.005765,0.045048,0.0,0.07113,0.0,0.066239,0.0,0.018524,0.0,0.0,0.044659,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.26,0.140774,0.160277,0.162155,0.377358,0.651039,0.276057,0.0,0.000187,0.000273,1.6e-05,0.012635,0.0,0.047652,0.005574,0.043565,0.0,0.0,0.024496,0.011818,0.027798,0.065153,0.0,0.07113,0.0,0.068376,0.0,0.043485,0.0,0.0,0.064384,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0
0.27,0.127669,0.156567,0.161367,0.377358,0.572287,0.198836,0.0,9.3e-05,6.7e-05,8e-06,0.00722,0.0,0.047558,0.003468,0.039269,0.0,0.0,0.017097,0.016329,0.020454,0.072226,0.0,0.069038,0.2,0.066239,0.0,0.034851,0.0,0.0,0.071455,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.28,0.108856,0.149889,0.159264,0.377358,0.494715,0.121548,0.0,0.000653,0.000103,8e-06,0.01083,0.0,0.092902,0.009496,0.08343,0.0,0.0,0.078826,0.015058,0.082055,0.089352,0.0,0.066946,0.0,0.068376,0.0,0.081476,0.0,0.0,0.088575,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.27,0.11858,0.147663,0.158213,0.377358,0.498898,0.121482,0.0,0.00028,0.000763,4.8e-05,0.016245,0.0,0.042101,0.007803,0.035209,0.0,0.0,0.002392,0.009467,0.005731,0.043931,0.0,0.07113,0.0,0.066239,0.0,0.018053,0.0,0.0,0.043171,0.0,0.25,0.104167,0.0,0.0,0.0,0.0,0
0.26,0.119002,0.145684,0.157424,0.377358,0.501102,0.121384,0.0,0.0,5e-06,0.0,0.00361,0.0,0.026726,0.00289,0.023353,0.0,0.0,0.002338,0.00934,0.005594,0.042815,0.071429,0.066946,0.0,0.064103,0.0,0.017739,0.0,0.0,0.042054,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.29,0.147538,0.152115,0.159264,0.377358,0.503689,0.121532,0.0,0.00028,1.5e-05,0.0,0.037906,0.0,0.049991,0.008382,0.037134,0.0,0.0,0.007658,0.01239,0.011497,0.058824,0.0,0.069038,0.2,0.066239,0.0,0.023077,0.0,0.0,0.058057,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.27,0.124498,0.148899,0.158476,0.377358,0.506067,0.121614,0.0,0.00028,0.000315,1.6e-05,0.012635,0.0,0.03552,0.010405,0.02858,0.0,0.0,0.00237,0.009912,0.005731,0.043931,0.071429,0.069038,0.0,0.068376,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.28,0.131896,0.149889,0.158476,0.377358,0.508254,0.12168,0.0,0.00028,1.5e-05,0.0,0.01083,0.0,0.026976,0.012717,0.023117,0.0,0.0,0.002375,0.009594,0.005697,0.043187,0.0,0.073222,0.0,0.070513,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.28,0.112873,0.14321,0.15611,0.377358,0.510649,0.121762,0.0,0.000373,4.1e-05,0.0,0.01444,0.0,0.041664,0.012593,0.033459,0.0,0.0,0.002412,0.009848,0.0058,0.044304,0.0,0.077406,0.0,0.076923,0.0,0.018367,0.0,0.0,0.043543,0.0,0.25,0.111111,0.0,0.0,0.0,0.0,0
0.26,0.145424,0.151125,0.158476,0.377358,0.512906,0.121713,0.0,0.000187,4.1e-05,0.0,0.036101,0.0,0.039637,0.005863,0.034477,0.0,0.0,0.002333,0.009149,0.005594,0.04207,0.0,0.075314,0.0,0.074786,0.0,0.017582,0.0,0.0,0.04131,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.124709,0.148157,0.157687,0.377358,0.515214,0.121762,0.0,0.0,5e-06,0.0,0.00722,0.0,0.032495,0.002973,0.027711,0.0,0.0,0.00235,0.009467,0.005663,0.042815,0.071429,0.075314,0.0,0.076923,0.0,0.017896,0.0,0.0,0.042054,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0
0.26,0.147326,0.152857,0.159001,0.377358,0.517557,0.121844,0.0,0.0,5e-06,0.0,0.00722,0.0,0.027724,0.003262,0.023092,0.0,0.0,0.002352,0.009467,0.005663,0.043187,0.071429,0.075314,0.0,0.070513,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.25,0.126612,0.150383,0.158476,0.377358,0.520317,0.12191,0.0,9.3e-05,8.3e-05,8e-06,0.012635,0.0,0.038951,0.004088,0.03321,0.0,0.0,0.015072,0.010547,0.018326,0.051378,0.071429,0.073222,0.0,0.07265,0.0,0.029356,0.0,0.0,0.050614,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.26,0.120271,0.14791,0.157424,0.377358,0.523147,0.122041,0.0,0.00028,2.6e-05,8e-06,0.039711,0.0,0.030001,0.011685,0.025699,0.0,0.0,0.002361,0.009467,0.005663,0.043187,0.071429,0.075314,0.2,0.070513,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0
0.26,0.104418,0.140984,0.154796,0.377358,0.525403,0.122025,0.0,0.000373,2.6e-05,0.0,0.01083,0.0,0.033618,0.012923,0.028331,0.0,0.0,0.002361,0.00934,0.005663,0.042815,0.0,0.077406,0.0,0.076923,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0
0.29,0.125766,0.142963,0.155059,0.377358,0.527712,0.122058,0.0,0.00056,2.6e-05,0.0,0.016245,0.0,0.051612,0.013584,0.039641,0.0,0.0,0.002421,0.0115,0.006177,0.054728,0.071429,0.073222,0.2,0.070513,0.0,0.020251,0.0,0.0,0.053964,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
0.26,0.1264,0.142716,0.154796,0.377358,0.53009,0.12214,0.0,0.000466,0.0,0.0,0.009025,0.0,0.031154,0.019364,0.026047,0.0,0.0,0.002381,0.010102,0.0058,0.044304,0.0,0.075314,0.0,0.076923,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.25,0.121539,0.142963,0.154534,0.377358,0.532364,0.12214,0.0,0.000466,0.0,0.0,0.01083,0.0,0.026788,0.018621,0.022707,0.0,0.0,0.002313,0.009213,0.00556,0.042442,0.071429,0.07113,0.0,0.070513,0.0,0.017582,0.0,0.0,0.04131,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.109279,0.138264,0.152694,0.377358,0.534655,0.12219,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.041009,0.003551,0.032813,0.0,0.0,0.002364,0.00934,0.005663,0.043187,0.071429,0.069038,0.0,0.068376,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.048611,0.0,0.0,0.0,0.0,0
0.26,0.113295,0.138511,0.152431,0.377358,0.537033,0.122272,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.038701,0.004418,0.03475,0.0,0.0,0.002347,0.00934,0.005628,0.042815,0.071429,0.069038,0.0,0.066239,0.0,0.017739,0.0,0.0,0.042054,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.26,0.131685,0.1442,0.154008,0.377358,0.53948,0.122436,0.0,0.0,0.0,0.0,0.005415,0.0,0.028504,0.003179,0.022918,0.0,0.0,0.002341,0.009467,0.005628,0.042815,0.0,0.07113,0.0,0.068376,0.0,0.017739,0.0,0.0,0.042054,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0
0.26,0.14014,0.148157,0.155322,0.377358,0.541876,0.122551,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.039762,0.003179,0.032838,0.0,0.0,0.002378,0.009848,0.005731,0.043931,0.071429,0.07113,0.0,0.066239,0.0,0.018053,0.0,0.0,0.043171,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.27,0.142887,0.150383,0.15611,0.377358,0.544115,0.122502,0.0,0.000653,5e-06,8e-06,0.054152,0.0,0.032527,0.024484,0.027934,0.0,0.0,0.002409,0.00953,0.005765,0.043931,0.0,0.073222,0.0,0.07265,0.0,0.01821,0.0,0.0,0.043171,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.26,0.133587,0.150136,0.15611,0.377358,0.546701,0.122518,0.0,0.00028,0.0,0.0,0.01083,0.0,0.027537,0.013749,0.023316,0.0,0.0,0.011392,0.010039,0.014654,0.049144,0.0,0.077406,0.0,0.070513,0.0,0.025746,0.0,0.0,0.048381,0.0,0.25,0.104167,0.0,0.0,0.0,0.0,0
0.26,0.123018,0.147168,0.155322,0.377358,0.54901,0.122551,0.0,0.00056,0.0,0.0,0.012635,0.0,0.038764,0.016887,0.032677,0.0,0.0,0.002364,0.009785,0.005697,0.043187,0.071429,0.066946,0.0,0.068376,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.3,0.125555,0.147663,0.155322,0.377358,0.551232,0.122634,0.0,0.000933,0.00018,8e-06,0.012635,0.0,0.057382,0.01986,0.041702,0.0,0.0,0.00704,0.011881,0.010845,0.058079,0.0,0.07113,0.2,0.070513,0.0,0.022763,0.0,0.0,0.057313,0.0,0.25,0.055556,0.0,0.0,0.0,0.0,0
0.34,0.134221,0.150878,0.156636,0.377358,0.553419,0.122666,0.0,0.000466,0.0,0.0,0.054152,0.0,0.028753,0.018497,0.02231,0.0,0.0,0.002093,0.009086,0.005079,0.038719,0.071429,0.073222,0.0,0.07265,0.0,0.015856,0.0,0.0,0.037588,0.0,0.0,0.006944,0.0,0.0,0.0,0.0,0
0.26,0.141408,0.154341,0.15795,0.377358,0.556109,0.122815,0.0,0.000746,0.0,0.0,0.009025,0.0,0.043566,0.022172,0.037022,0.0,0.0,0.017026,0.01042,0.020316,0.051005,0.071429,0.073222,0.0,0.070513,0.0,0.031554,0.0,0.0,0.050242,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.26,0.141408,0.156072,0.159001,0.377358,0.558504,0.12293,0.0,0.00056,0.0,0.0,0.012635,0.0,0.043535,0.016763,0.034899,0.0,0.0,0.002352,0.009403,0.005663,0.042815,0.0,0.08159,0.0,0.076923,0.0,0.017896,0.0,0.0,0.042054,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.27,0.123441,0.15162,0.157687,0.377358,0.560171,0.122864,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.040604,0.004253,0.035284,0.0,0.0,0.002404,0.009721,0.005765,0.043931,0.0,0.083682,0.0,0.07906,0.0,0.01821,0.0,0.0,0.043171,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.27,0.120482,0.149147,0.156899,0.377358,0.562688,0.12288,0.0,0.0,5e-06,0.0,0.00722,0.0,0.024761,0.003055,0.02303,0.0,0.0,0.008126,0.011246,0.011462,0.059568,0.071429,0.08159,0.0,0.081197,0.0,0.030926,0.0,0.0,0.058802,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.26,0.114564,0.146179,0.155848,0.377358,0.565066,0.122979,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.04787,0.004046,0.035333,0.0,0.0,0.002344,0.00934,0.005663,0.043187,0.071429,0.079498,0.0,0.074786,0.0,0.017739,0.0,0.0,0.042426,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.26,0.110547,0.1442,0.155322,0.377358,0.567374,0.123193,0.0,9.3e-05,0.000129,8e-05,0.019856,0.0,0.030094,0.004129,0.025972,0.0,0.0,0.002355,0.00953,0.005697,0.043559,0.071429,0.07113,0.0,0.07265,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.27,0.124709,0.146673,0.155848,0.377358,0.570256,0.123275,0.0,0.000187,0.007869,0.007801,0.061372,0.0,0.030936,0.004211,0.023489,0.0,0.0,0.002355,0.009912,0.005697,0.043559,0.071429,0.069038,0.0,0.066239,0.0,0.018053,0.0,0.0,0.042799,0.0,0.25,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.119848,0.144447,0.155059,0.377358,0.573033,0.123242,0.0,9.3e-05,0.000902,0.000588,0.055957,0.0,0.033712,0.004789,0.027884,0.0,0.0,0.002355,0.009785,0.005697,0.043187,0.071429,0.069038,0.0,0.068376,0.0,0.018053,0.0,0.0,0.042799,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.28,0.13253,0.147415,0.155848,0.377358,0.575342,0.123275,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.0484,0.003014,0.034601,0.0,0.0,0.002387,0.011564,0.006143,0.054356,0.071429,0.069038,0.2,0.066239,0.0,0.020094,0.0,0.0,0.053219,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.26,0.133798,0.149147,0.156373,0.377358,0.577615,0.123275,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.028504,0.003551,0.023415,0.0,0.0,0.002381,0.009848,0.005731,0.043931,0.0,0.069038,0.0,0.068376,0.0,0.018053,0.0,0.0,0.043171,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0
0.26,0.112873,0.143705,0.154534,0.377358,0.579924,0.123275,0.0,0.00056,0.0,0.0,0.057762,0.0,0.029003,0.02308,0.023564,0.0,0.0,0.002763,0.009975,0.006109,0.044676,0.0,0.07113,0.0,0.066239,0.0,0.018681,0.0,0.0,0.043543,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.27,0.139505,0.148157,0.155848,0.377358,0.582337,0.12339,0.0,9.3e-05,0.0,0.0,0.005415,0.0,0.04603,0.003179,0.037804,0.0,0.0,0.002395,0.009658,0.005765,0.043931,0.0,0.075314,0.0,0.07265,0.0,0.01821,0.0,0.0,0.043171,0.0,0.25,0.090278,0.0,0.0,0.0,0.0,0
0.26,0.12936,0.147663,0.155585,0.377358,0.58468,0.12344,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.037236,0.004748,0.032503,0.0,0.0,0.00235,0.009467,0.005663,0.042815,0.071429,0.073222,0.0,0.070513,0.0,0.017896,0.0,0.0,0.042426,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0
0.27,0.115832,0.142716,0.153745,0.377358,0.586971,0.12344,0.0,0.00028,0.0,0.0,0.025271,0.0,0.032277,0.011726,0.028157,0.0,0.0,0.002372,0.009403,0.005697,0.043187,0.071429,0.073222,0.0,0.07265,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.034722,0.0,0.0,0.0,0.0,0
0.25,0.125555,0.146426,0.155059,0.377358,0.589297,0.123505,0.0,0.000373,0.0,0.0,0.00722,0.0,0.026321,0.017589,0.022943,0.0,0.0,0.002318,0.009149,0.005594,0.042442,0.0,0.07113,0.0,0.070513,0.0,0.017582,0.0,0.0,0.04131,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.28,0.117734,0.144447,0.154271,0.377358,0.59164,0.123571,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.040042,0.004418,0.032329,0.0,0.0,0.00237,0.009785,0.005731,0.043559,0.0,0.073222,0.0,0.07265,0.0,0.018053,0.0,0.0,0.042799,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.25,0.13401,0.149147,0.155848,0.377358,0.594071,0.123719,0.0,0.0,0.0,0.0,0.005415,0.0,0.027755,0.002725,0.02344,0.0,0.0,0.002338,0.009403,0.005628,0.042815,0.071429,0.07113,0.2,0.066239,0.0,0.017739,0.0,0.0,0.042054,0.0,0.25,0.111111,0.0,0.0,0.0,0.0,0
0.26,0.120482,0.145931,0.154796,0.377358,0.596657,0.123785,0.0,0.000933,0.0,0.0,0.036101,0.0,0.042974,0.025723,0.034973,0.0,0.0,0.010264,0.010039,0.013556,0.047655,0.071429,0.07113,0.0,0.068376,0.0,0.021507,0.0,0.0,0.047265,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0
0.29,0.151554,0.152857,0.157162,0.377358,0.529708,0.122683,0.0,0.000187,5e-06,0.0,0.009025,0.0,0.03839,0.005945,0.023974,0.0,0.0,0.002372,0.011627,0.006109,0.054356,0.071429,0.064854,0.2,0.057692,0.0,0.019937,0.0,0.0,0.053219,0.0,0.25,0.076389,0.0,0.0,0.0,0.0,0
0.27,0.148383,0.154341,0.15795,0.377358,0.462516,0.121581,0.0,0.000466,0.0,0.0,0.01083,0.0,0.041508,0.01346,0.030529,0.0,0.0,0.002381,0.010039,0.005765,0.043931,0.0,0.060669,0.0,0.059829,0.0,0.01821,0.0,0.0,0.043171,0.0,0.25,0.069444,0.0,0.0,0.0,0.0,0
0.25,0.141408,0.15533,0.158476,0.377358,0.464772,0.121564,0.0,0.0,0.0,0.0,0.01083,0.0,0.032807,0.003014,0.028021,0.0,0.0,0.00235,0.009658,0.005663,0.043187,0.0,0.062762,0.0,0.057692,0.0,0.017896,0.0,0.0,0.042426,0.0,0.0,0.055556,0.0,0.0,0.0,0.0,0
0.27,0.139294,0.155578,0.159001,0.377358,0.471351,0.125644,0.0,9.3e-05,0.0,0.0,0.00722,0.0,0.027287,0.004583,0.023055,0.0,0.0,0.002387,0.009594,0.005731,0.043931,0.0,0.064854,0.0,0.064103,0.0,0.01821,0.0,0.0,0.043543,0.0,0.25,0.104167,0.0,0.0,0.0,0.0,0
0.28,0.135912,0.155825,0.159264,0.377358,0.550034,0.198013,0.0,0.00056,0.0,0.0,0.012635,0.0,0.04076,0.01602,0.035222,0.0,0.0,0.002364,0.009594,0.005663,0.042815,0.0,0.066946,0.2,0.066239,0.0,0.018053,0.0,0.0,0.042426,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0
0.26,0.151554,0.161514,0.161892,0.377358,0.624412,0.26632,0.0,0.00028,0.0,0.0,0.00722,0.0,0.043161,0.009661,0.033074,0.0,0.0,0.002381,0.009721,0.005765,0.043931,0.0,0.069038,0.0,0.068376,0.0,0.01821,0.0,0.0,0.043171,0.0,0.0,0.048611,0.0,0.0,0.0,0.0,0
0.29,0.129571,0.158051,0.161104,0.377358,0.631216,0.27058,0.0,0.0,0.0,0.0,0.005415,0.0,0.033649,0.002931,0.028493,0.0,0.0,0.002595,0.016519,0.007207,0.05994,0.0,0.16318,0.2,0.15812,0.0,0.024804,0.0,0.0,0.059918,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0
